OBJECTID,FREQUENCY,state,county,tract10,block10,geoid,tip_id,Shape_Length,lengthbyfreq,area_fraction
"626","2","25","9","205500","1111","25374902055001111","609246",554.288893226999,277.144446613499,1
"627","2","25","9","205500","2000","25374902055002000","609246",1982.28285557057,991.141427785285,1
"628","2","25","9","205500","2001","25374902055002001","609246",371.198034136121,185.599017068061,1
"629","2","25","9","205500","2002","25374902055002002","609246",518.90443602549,259.452218012745,0.999949781048903
"630","2","25","9","205500","2003","25374902055002003","609246",1040.76514165313,520.382570826565,0.999001670180801
"631","2","25","9","205500","2004","25374902055002004","609246",1246.71647101396,623.35823550698,0.998828934667692
"632","2","25","9","205500","2005","25374902055002005","609246",460.405791351475,230.202895675737,0.99790933724625
"633","2","25","9","205500","2005","25374902055002005","609252",39.3134820887624,19.6567410443812,0.0852102462501172
"634","2","25","9","205500","2006","25374902055002006","609246",526.070338448477,263.035169224238,0.984448165168411
"635","2","25","9","205500","2007","25374902055002007","609246",1055.8688321771,527.93441608855,0.996159974629229
"636","2","25","9","205500","2008","25374902055002008","609246",272.408136243871,136.204068121936,0.999102106862968
"637","2","25","9","205500","2009","25374902055002009","609246",436.42962905543,218.214814527715,0.982659765501493
"638","2","25","9","205500","2010","25374902055002010","609246",273.30505868505,136.652529342525,0.998939995095263
"639","2","25","9","205500","2011","25374902055002011","609246",283.377072485365,141.688536242682,1
"640","2","25","9","205500","2012","25374902055002012","609246",512.951652173076,256.475826086538,1
"641","2","25","9","205500","2013","25374902055002013","609246",798.248781541789,399.124390770894,1
"642","2","25","9","205500","2014","25374902055002014","609246",423.790975158521,211.895487579261,0.999824044876941
"643","2","25","9","205800","1000","25374902058001000","609246",433.626370471377,216.813185235689,0.999004998206535
"644","2","25","9","205800","1001","25374902058001001","609246",10.8617378370029,5.43086891850145,1
"645","2","25","9","205800","1002","25374902058001002","609246",356.09834685999,178.049173429995,0.999969797004343
"646","2","25","9","205800","1003","25374902058001003","609246",868.529085798974,434.264542899487,0.994499945150901
"647","2","25","9","205800","1004","25374902058001004","609246",375.887344093377,187.943672046689,0.933738018505735
"648","2","25","9","205800","1005","25374902058001005","609246",146.616365442959,73.3081827214795,0.249604589879762
"649","2","25","9","205800","1006","25374902058001006","609246",342.7393728378,171.3696864189,0.638810635905746
"650","2","25","9","205800","1007","25374902058001007","609246",191.215018032385,95.6075090161925,0.738995310805144
"651","2","25","9","205800","1008","25374902058001008","609246",649.122489756416,324.561244878208,1
"652","2","25","9","205800","1009","25374902058001009","609246",830.692434927137,415.346217463569,1
"653","2","25","9","205800","1010","25374902058001010","609246",206.369901798916,103.184950899458,1
"654","2","25","9","205800","1011","25374902058001011","609246",334.827042102613,167.413521051307,1
"655","2","25","9","205800","1012","25374902058001012","609246",397.538924633329,198.769462316664,0.990224553428084
"656","2","25","9","205800","1013","25374902058001013","609246",824.032208732144,412.016104366072,0.647637611204471
"657","2","25","9","205800","1014","25374902058001014","609246",96.4444433094236,48.2222216547118,0.767671893093755
"658","2","25","9","205800","1015","25374902058001015","609246",233.603224791383,116.801612395692,0.7513105030374
"659","2","25","9","205800","2000","25374902058002000","609246",551.380263217509,275.690131608754,1
"660","2","25","9","205800","2001","25374902058002001","609246",653.665414303885,326.832707151942,0.998714209529762
"661","2","25","9","205800","2002","25374902058002002","609246",145.47169652981,72.735848264905,1
"662","2","25","9","205800","2003","25374902058002003","609246",1386.95297068243,693.476485341215,1
"663","2","25","9","205800","2004","25374902058002004","609246",408.59244137013,204.296220685065,0.655563872631711
"664","2","25","9","205800","2005","25374902058002005","609246",93.889858981647,46.9449294908235,0.211892391104335
"665","2","25","9","205800","2006","25374902058002006","609246",217.296849003734,108.648424501867,1
"666","2","25","9","205800","2008","25374902058002008","609246",322.335719952276,161.167859976138,0.525359050965681
"667","2","25","9","205800","3000","25374902058003000","609246",203.707436537155,101.853718268577,0.109049763591104
"668","2","25","9","205800","3001","25374902058003001","609246",132.519357538414,66.259678769207,0.22610116789563
"669","2","25","9","205800","3002","25374902058003002","609246",307.662495594673,153.831247797336,0.189936687237068
"670","2","25","9","205800","3003","25374902058003003","609246",1.48146538864102,0.74073269432051,0.000835035709176472
"671","2","25","9","205800","3010","25374902058003010","609246",81.6657759178706,40.8328879589353,0.123820526828279
"672","2","25","9","205800","3011","25374902058003011","609246",246.423277318933,123.211638659467,0.658443416540918
"673","2","25","9","205800","3012","25374902058003012","609246",357.267897054075,178.633948527037,0.999999990983019
"674","2","25","9","205900","1000","25374902059001000","609246",247.999871393061,123.99993569653,0.597172682669462
"675","2","25","9","205900","1002","25374902059001002","609246",247.932646083371,123.966323041685,0.360971752735562
"676","2","25","9","205900","1005","25374902059001005","609246",663.27565281585,331.637826407925,0.553417938496687
"677","2","25","9","205900","1006","25374902059001006","609246",135.058408357536,67.529204178768,1
"678","2","25","9","205900","1007","25374902059001007","609246",682.18486711262,341.09243355631,1
"679","2","25","9","205900","1008","25374902059001008","609246",1584.688175234,792.344087617,0.995206774751626
"680","2","25","9","205900","1009","25374902059001009","609246",575.285843911158,287.642921955579,1
"681","2","25","9","205900","1010","25374902059001010","609246",488.153965943023,244.076982971512,1
"682","2","25","9","205900","1011","25374902059001011","609246",200.272970765666,100.136485382833,1
"683","2","25","9","205900","1012","25374902059001012","609246",952.907466648734,476.453733324367,0.999823301415574
"684","2","25","9","205900","2000","25374902059002000","609246",444.35432725912,222.17716362956,0.772241253506397
"685","2","25","9","205900","2001","25374902059002001","609246",1387.12021907254,693.56010953627,0.996754295980842
"686","2","25","9","205900","2002","25374902059002002","609246",31.9183759509461,15.959187975473,0.0316257778879444
"687","2","25","9","205900","2004","25374902059002004","609246",281.286535671405,140.643267835702,0.497121985847418
"688","2","25","9","205900","2005","25374902059002005","609246",116.758822307804,58.379411153902,0.999989963760157
"689","2","25","9","205900","2006","25374902059002006","609246",645.958653351987,322.979326675993,1
"690","2","25","9","205900","2007","25374902059002007","609246",565.322707221922,282.661353610961,0.998075769659332
"691","2","25","9","205900","3000","25374902059003000","609246",158.187941180717,79.0939705903585,0.181908800752165
"692","2","25","9","205900","3001","25374902059003001","609246",270.079993550863,135.039996775431,0.174074153094886
"693","2","25","9","205900","3003","25374902059003003","609246",446.647689454182,223.323844727091,1
"694","2","25","9","205900","3004","25374902059003004","609246",422.370800765365,211.185400382683,0.719952150140592
"695","2","25","9","205900","3007","25374902059003007","609246",72.8299471319516,36.4149735659758,0.0950854313720491
"696","2","25","9","206000","1000","25374902060001000","609246",389.34230827469,194.671154137345,0.994726744598445
"697","2","25","9","206000","1001","25374902060001001","609246",409.137692779825,204.568846389912,0.993784153211343
"698","2","25","9","206000","1002","25374902060001002","609246",618.275764642491,309.137882321246,1
"699","2","25","9","206000","1003","25374902060001003","609246",378.845810782419,189.422905391209,1
"700","2","25","9","206000","1004","25374902060001004","609246",830.88454297634,415.44227148817,0.999976966731725
"701","2","25","9","206000","1005","25374902060001005","609246",440.300697450698,220.150348725349,0.999685089918761
"702","2","25","9","206000","1006","25374902060001006","609246",129.136696118625,64.5683480593125,0.999523104150959
"703","2","25","9","206000","1007","25374902060001007","609246",516.568085450963,258.284042725482,1
"704","2","25","9","206000","1008","25374902060001008","609246",1071.37664473478,535.68832236739,0.999986354324537
"705","2","25","9","206000","2000","25374902060002000","609246",422.792055258704,211.396027629352,0.989066498565258
"706","2","25","9","206000","2001","25374902060002001","609246",245.406465749981,122.703232874991,1
"707","2","25","9","206000","2002","25374902060002002","609246",616.009603832885,308.004801916442,0.998249953584152
"708","2","25","9","206000","2003","25374902060002003","609246",146.210085774697,73.1050428873485,0.99909943747645
"709","2","25","9","206000","2004","25374902060002004","609246",675.064990442828,337.532495221414,1
"710","2","25","9","206000","2005","25374902060002005","609246",368.607032641185,184.303516320593,0.999973757127191
"711","2","25","9","206000","2006","25374902060002006","609246",419.373450281211,209.686725140605,0.994644852690357
"712","2","25","9","206000","2007","25374902060002007","609246",756.005561315037,378.002780657518,1
"713","2","25","9","206000","2008","25374902060002008","609246",640.35507808532,320.17753904266,0.999884978669029
"714","2","25","9","206000","2009","25374902060002009","609246",414.912901753226,207.456450876613,0.999761610754505
"715","2","25","9","206000","2010","25374902060002010","609246",981.857211198257,490.928605599129,1
"716","2","25","9","206000","2011","25374902060002011","609246",820.494224233224,410.247112116612,0.999678182067516
"717","2","25","9","206000","2012","25374902060002012","609246",256.714774296893,128.357387148446,1
"718","2","25","9","206100","1000","25374902061001000","609246",682.036308045412,341.018154022706,0.999908503004093
"719","2","25","9","206100","1001","25374902061001001","609246",576.067236444298,288.033618222149,1
"720","2","25","9","206100","1002","25374902061001002","609246",465.693126745096,232.846563372548,1
"721","2","25","9","206100","1003","25374902061001003","609246",567.145384229309,283.572692114655,0.996921648921786
"722","2","25","9","206100","1004","25374902061001004","609246",1084.54127607726,542.27063803863,0.986889338081151
"723","2","25","9","206100","1005","25374902061001005","609246",564.250824385181,282.12541219259,0.836801652765892
"724","2","25","9","206100","1005","25374902061001005","609252",299.057525850314,149.528762925157,0.44351168148722
"725","2","25","9","206100","1006","25374902061001006","609246",117.419485949659,58.7097429748295,0.37228192006281
"726","2","25","9","206100","1006","25374902061001006","609252",322.470281540396,161.235140770198,1
"727","2","25","9","206100","1007","25374902061001007","609252",214.606397370568,107.303198685284,1
"728","2","25","9","206100","1008","25374902061001008","609246",29.9123732003468,14.9561866001734,0.0498394092725177
"729","2","25","9","206100","1008","25374902061001008","609252",438.617463860543,219.308731930272,0.730815811537345
"730","2","25","9","206100","1009","25374902061001009","609246",44.0867747907543,22.0433873953771,0.104611750384033
"731","2","25","9","206100","1009","25374902061001009","609252",183.083188499424,91.541594249712,0.434430799388646
"732","2","25","9","206100","1010","25374902061001010","609246",136.068372434299,68.0341862171495,0.885591925990889
"733","2","25","9","206100","1011","25374902061001011","609246",1251.19491096588,625.59745548294,1
"734","2","25","9","206100","1012","25374902061001012","609246",421.973130076282,210.986565038141,1
"735","2","25","9","206100","2000","25374902061002000","609246",546.513852853161,273.25692642658,0.999281495278332
"736","2","25","9","206100","2001","25374902061002001","609246",511.312871822156,255.656435911078,1
"737","2","25","9","206100","2002","25374902061002002","609246",572.971494504277,286.485747252138,1
"738","2","25","9","206100","2003","25374902061002003","609246",1140.0776736035,570.03883680175,0.999830055288668
"739","2","25","9","206100","2004","25374902061002004","609246",918.924170255629,459.462085127814,0.98731325308583
"740","2","25","9","206100","2005","25374902061002005","609246",524.826312745638,262.413156372819,0.972286055369104
"741","2","25","9","206200","1000","25374902062001000","609246",509.40698762497,254.703493812485,1
"742","2","25","9","206200","1000","25374902062001000","609252",152.686635097299,76.3433175486495,0.299780399370364
"743","2","25","9","206200","1001","25374902062001001","609246",335.618124969823,167.809062484911,0.996399512388273
"744","2","25","9","206200","1001","25374902062001001","609252",279.315170413088,139.657585206544,0.829244545798214
"745","2","25","9","206200","1002","25374902062001002","609246",1602.97225620059,801.486128100295,1
"746","2","25","9","206200","1002","25374902062001002","609252",1523.51988113394,761.75994056697,0.952440543270486
"747","2","25","9","206200","1003","25374902062001003","609246",477.13008057823,238.565040289115,0.792086349884856
"748","2","25","9","206200","1003","25374902062001003","609252",611.777993030629,305.888996515314,1
"749","2","25","9","206200","1004","25374902062001004","609246",301.675623120276,150.837811560138,0.508061021564162
"750","2","25","9","206200","1004","25374902062001004","609252",593.739776859984,296.869888429992,0.999935077467272
"751","2","25","9","206200","1005","25374902062001005","609246",192.88824926168,96.44412463084,0.656826868734508
"752","2","25","9","206200","1005","25374902062001005","609252",293.832293938198,146.916146969099,1
"753","2","25","9","206200","2000","25374902062002000","609246",296.931925394006,148.465962697003,0.993767134276896
"754","2","25","9","206200","2000","25374902062002000","609252",166.96922169677,83.484610848385,0.558809985614946
"755","2","25","9","206200","2001","25374902062002001","609246",338.995052044445,169.497526022223,0.999833058324938
"756","2","25","9","206200","2001","25374902062002001","609252",338.995052044445,169.497526022223,0.999833058324938
"757","2","25","9","206200","2002","25374902062002002","609246",938.108364460595,469.054182230297,0.999842062742901
"758","2","25","9","206200","2002","25374902062002002","609252",97.4053754971762,48.7026877485881,0.103815289628445
"759","2","25","9","206200","2003","25374902062002003","609246",351.7655727173,175.88278635865,1
"760","2","25","9","206200","2003","25374902062002003","609252",351.7655727173,175.88278635865,1
"761","2","25","9","206200","2004","25374902062002004","609246",681.454048138197,340.727024069098,0.999056334194445
"762","2","25","9","206200","2004","25374902062002004","609252",359.616363471763,179.808181735882,0.527221177697924
"763","2","25","9","206200","2005","25374902062002005","609246",633.978138594945,316.989069297472,0.996605191350705
"764","2","25","9","206200","2006","25374902062002006","609246",538.001559963305,269.000779981652,1
"765","2","25","9","206200","2007","25374902062002007","609246",389.77303026681,194.886515133405,0.977066218806163
"766","2","25","9","206200","2008","25374902062002008","609246",1126.66625086053,563.333125430265,0.959688689945227
"767","2","25","9","206200","2008","25374902062002008","609252",460.211922273323,230.105961136662,0.392006218741644
"768","2","25","9","206200","2009","25374902062002009","609246",303.840395734152,151.920197867076,1
"769","2","25","9","206200","2009","25374902062002009","609252",269.069227409199,134.5346137046,0.892340897730506
"770","2","25","9","206200","3000","25374902062003000","609246",795.71184420787,397.855922103935,0.989725023363156
"771","2","25","9","206200","3000","25374902062003000","609252",795.71184420787,397.855922103935,0.989725023363156
"772","2","25","9","206200","3001","25374902062003001","609246",367.413213199601,183.7066065998,1
"773","2","25","9","206200","3001","25374902062003001","609252",367.413213199601,183.7066065998,1
"774","2","25","9","206200","3002","25374902062003002","609246",205.267080771204,102.633540385602,0.997075286884543
"775","2","25","9","206200","3002","25374902062003002","609252",205.267080771204,102.633540385602,0.997075286884543
"776","2","25","9","206200","3003","25374902062003003","609246",352.450810636943,176.225405318472,1
"777","2","25","9","206200","3003","25374902062003003","609252",352.450810636943,176.225405318472,1
"778","2","25","9","206200","3004","25374902062003004","609246",952.214332579512,476.107166289756,0.374252183477967
"779","2","25","9","206200","3004","25374902062003004","609252",2506.0809976789,1253.04049883945,0.984973921588869
"780","2","25","9","206200","3005","25374902062003005","609252",411.849812081912,205.924906040956,1
"781","2","25","9","206200","3006","25374902062003006","609246",205.94093981013,102.970469905065,0.580770656518055
"782","2","25","9","206200","3006","25374902062003006","609252",356.049647645697,178.024823822849,1
"783","2","25","9","206200","3007","25374902062003007","609246",1261.83363485129,630.916817425645,0.950669967380365
"784","2","25","9","206200","3007","25374902062003007","609252",1325.28842759647,662.644213798235,0.998477034875675
"785","2","25","9","206200","3008","25374902062003008","609246",417.061123773217,208.530561886608,1
"786","2","25","9","206200","3008","25374902062003008","609252",293.505672218322,146.752836109161,0.706014432336331
"787","2","25","9","206200","3009","25374902062003009","609246",493.891240127733,246.945620063866,1
"788","2","25","9","206200","3009","25374902062003009","609252",16.9081672144266,8.4540836072133,0.0343749675970863
"789","2","25","9","206200","3010","25374902062003010","609252",0.489569821433035,0.244784910716518,0.999835519339051
"790","2","25","9","206300","1000","25374902063001000","609246",605.681439259957,302.840719629978,1
"791","2","25","9","206300","1001","25374902063001001","609246",1042.82209842253,521.411049211265,0.999010772227996
"792","2","25","9","206300","1001","25374902063001001","609252",175.37490963028,87.68745481514,0.168007011132759
"793","2","25","9","206300","1002","25374902063001002","609246",1180.58581128211,590.292905641055,0.985141507483526
"794","2","25","9","206300","1002","25374902063001002","609252",335.450754123422,167.725377061711,0.279917358353434
"795","2","25","9","206300","1003","25374902063001003","609246",171.8209715884,85.9104857942,0.99672680237065
"796","2","25","9","206300","1004","25374902063001004","609246",307.592049662919,153.79602483146,0.263839685640845
"797","2","25","9","206300","1004","25374902063001004","609252",1167.46769536461,583.733847682305,1
"798","2","25","9","206300","1005","25374902063001005","609246",390.788582223752,195.394291111876,1
"799","2","25","9","206300","1005","25374902063001005","609252",390.788582223752,195.394291111876,1
"800","2","25","9","206300","1006","25374902063001006","609246",579.932078421845,289.966039210922,0.996679110822465
"801","2","25","9","206300","1006","25374902063001006","609252",377.569515027641,188.78475751382,0.648896073373759
"802","2","25","9","206300","2000","25374902063002000","609252",692.243245520379,346.121622760189,0.881898153248443
"803","2","25","9","206300","2001","25374902063002001","609252",415.703562598299,207.85178129915,0.99993149781966
"804","2","25","9","206300","2002","25374902063002002","609246",235.249140709963,117.624570354982,0.389078673680665
"805","2","25","9","206300","2002","25374902063002002","609252",603.367872531363,301.683936265681,0.997910431798161
"806","2","25","9","206300","2003","25374902063002003","609252",174.672322404719,87.3361612023595,0.98318677809456
"807","2","25","9","206300","2004","25374902063002004","609252",387.045062382239,193.522531191119,0.999909984826482
"808","2","25","9","206300","2005","25374902063002005","609252",524.051195210453,262.025597605226,0.936236030304629
"809","2","25","9","206300","2006","25374902063002006","609252",1855.45541121592,927.72770560796,1
"810","2","25","9","206300","2007","25374902063002007","609252",55.3752991114824,27.6876495557412,0.995361932293189
"811","2","25","9","206300","2008","25374902063002008","609252",613.656311933182,306.828155966591,0.999908148184236
"812","2","25","9","206300","3000","25374902063003000","609246",57.4247358501814,28.7123679250907,0.0532199611847941
"813","2","25","9","206300","3000","25374902063003000","609252",1082.65665697584,541.32832848792,1
"814","2","25","9","206300","3001","25374902063003001","609252",252.213044574289,126.106522287145,1
"815","2","25","9","206300","3002","25374902063003002","609252",1047.86744577739,523.933722888695,0.986768089931862
"816","2","25","9","206300","3003","25374902063003003","609252",129.824461767713,64.9122308838565,0.99288157032742
"817","2","25","9","206300","3004","25374902063003004","609252",622.983893582862,311.491946791431,0.99984653741569
"818","2","25","9","206300","3005","25374902063003005","609252",1001.99615088493,500.998075442465,1
"819","2","25","9","206300","3006","25374902063003006","609252",102.487330616757,51.2436653083785,1
"820","2","25","9","206300","4000","25374902063004000","609246",867.659175831209,433.829587915605,0.696140958862714
"821","2","25","9","206300","4000","25374902063004000","609252",1016.00326053877,508.001630269385,0.815160495849691
"822","2","25","9","206300","4001","25374902063004001","609246",389.255966100672,194.627983050336,1
"823","2","25","9","206300","4001","25374902063004001","609252",77.840607901993,38.9203039509965,0.201505084929613
"824","2","25","9","206300","4002","25374902063004002","609246",186.315209741805,93.1576048709025,1
"825","2","25","9","206300","4002","25374902063004002","609252",137.785307983197,68.8926539915985,0.753806474666474
"826","2","25","9","206300","4003","25374902063004003","609246",370.108361471761,185.05418073588,0.969337842471345
"827","2","25","9","206300","4003","25374902063004003","609252",370.108361471761,185.05418073588,0.969337842471345
"828","2","25","9","206300","4004","25374902063004004","609246",530.218950490376,265.109475245188,1
"829","2","25","9","206300","4004","25374902063004004","609252",530.218950490376,265.109475245188,1
"830","2","25","9","206300","4005","25374902063004005","609246",230.023564889477,115.011782444739,0.875358017901726
"831","2","25","9","206300","4005","25374902063004005","609252",262.753850192317,131.376925096158,0.999913594117651
"832","2","25","9","206300","4006","25374902063004006","609246",122.304238030575,61.1521190152875,0.594235975870792
"833","2","25","9","206300","4006","25374902063004006","609252",205.861267782364,102.930633891182,1
"834","2","25","9","206300","4007","25374902063004007","609246",164.779438654115,82.3897193270575,0.99996261691783
"835","2","25","9","206300","4007","25374902063004007","609252",164.779438654115,82.3897193270575,0.99996261691783
"836","2","25","9","206300","4008","25374902063004008","609246",685.695020365437,342.847510182719,0.954460609090753
"837","2","25","9","206300","4008","25374902063004008","609252",685.695020365437,342.847510182719,0.954460609090753
"838","2","25","9","206300","4009","25374902063004009","609246",576.771023140294,288.385511570147,0.971998296019621
"839","2","25","9","206300","4009","25374902063004009","609252",328.591367631393,164.295683815696,0.553755713464095
"840","2","25","9","206300","4010","25374902063004010","609246",227.636591217342,113.818295608671,0.440551233727429
"841","2","25","9","206300","4010","25374902063004010","609252",522.553436750384,261.276718375192,1
"842","2","25","9","206400","1000","25374902064001000","609252",299.186364292745,149.593182146372,0.99980560560962
"843","2","25","9","206400","1001","25374902064001001","609252",132.313090614601,66.1565453073005,1
"844","2","25","9","206400","1002","25374902064001002","609252",881.198714590671,440.599357295335,0.992874953053272
"845","2","25","9","206400","1003","25374902064001003","609252",476.714021155224,238.357010577612,0.999888878810194
"846","2","25","9","206400","1004","25374902064001004","609252",369.615762366071,184.807881183036,0.999989043640552
"847","2","25","9","206400","1005","25374902064001005","609252",711.967894691952,355.983947345976,0.984859649482073
"848","2","25","9","206400","1006","25374902064001006","609252",852.580574513186,426.290287256593,0.987157763421193
"849","2","25","9","206400","1007","25374902064001007","609252",462.274566079169,231.137283039585,1
"850","2","25","9","206400","2004","25374902064002004","609252",1298.46083332175,649.230416660875,0.666859056232364
"851","2","25","9","206400","2005","25374902064002005","609252",296.153259214673,148.076629607337,0.581082816668033
"852","2","25","9","206400","2007","25374902064002007","609246",85.6335691574772,42.8167845787386,0.33438495291978
"853","2","25","9","206400","2008","25374902064002008","609246",301.094011432049,150.547005716025,0.847386141694581
"854","2","25","9","206400","2009","25374902064002009","609246",293.109925944829,146.554962972415,0.250433264956758
"855","2","25","9","206400","2009","25374902064002009","609252",142.226355445804,71.113177722902,0.121518268077681
"856","2","25","9","206400","2010","25374902064002010","609252",810.928344004463,405.464172002232,0.824749077521291
"857","2","25","9","206400","2011","25374902064002011","609252",384.283490372111,192.141745186055,0.988297786329579
"858","2","25","9","206400","2012","25374902064002012","609252",1232.19231381685,616.096156908425,1
"859","2","25","9","206400","2013","25374902064002013","609252",379.497211750775,189.748605875388,0.980100302643337
"860","2","25","9","206400","2014","25374902064002014","609252",67.2589725803265,33.6294862901632,1
"861","2","25","9","206400","2015","25374902064002015","609252",115.472784650887,57.7363923254435,1
"862","2","25","9","206400","2016","25374902064002016","609252",683.823727270014,341.911863635007,1
"863","2","25","9","206400","2017","25374902064002017","609252",681.645301522099,340.822650761049,0.995777967590246
"864","2","25","9","206400","3000","25374902064003000","609252",320.028032387495,160.014016193747,1
"865","2","25","9","206400","3001","25374902064003001","609252",355.288973140814,177.644486570407,0.999941097293943
"866","2","25","9","206400","3002","25374902064003002","609252",495.218876524449,247.609438262225,0.964884989215003
"867","2","25","9","206400","3003","25374902064003003","609252",417.881731081085,208.940865540542,0.98197039388714
"868","2","25","9","206400","3004","25374902064003004","609252",217.92748895697,108.963744478485,1
"869","2","25","9","206400","3005","25374902064003005","609252",797.682352934321,398.84117646716,1
"870","2","25","9","206400","3006","25374902064003006","609252",1108.86160431836,554.43080215918,0.999878656146805
"871","2","25","9","206400","3007","25374902064003007","609252",390.221786400912,195.110893200456,0.99644695303805
"872","2","25","9","206400","3008","25374902064003008","609252",1143.01599019653,571.507995098265,1
"873","2","25","9","206400","4000","25374902064004000","609246",913.485878355451,456.742939177725,0.348030501080455
"874","2","25","9","206400","4000","25374902064004000","609252",1514.50261898974,757.25130949487,0.577012866716218
"875","2","25","9","206400","4001","25374902064004001","609246",145.816519256051,72.9082596280255,1
"876","2","25","9","206400","4002","25374902064004002","609246",112.655108365413,56.3275541827065,0.285090100232964
"877","2","25","9","206400","4002","25374902064004002","609252",320.1000302097,160.05001510485,0.810059579376125
"878","2","25","9","206400","4003","25374902064004003","609252",147.700468642816,73.850234321408,0.291093302255894
"879","2","25","9","206400","4004","25374902064004004","609252",606.794380539461,303.397190269731,1
"880","2","25","9","206400","4005","25374902064004005","609246",203.400181122178,101.700090561089,0.290530446643009
"881","2","25","9","206400","4005","25374902064004005","609252",701.17651220403,350.588256102015,1
"882","2","25","9","206400","4006","25374902064004006","609246",115.589957920298,57.794978960149,0.968745245010094
"883","2","25","9","206400","4006","25374902064004006","609252",118.54083022429,59.270415112145,0.99347614347703
"884","2","25","9","206400","4007","25374902064004007","609252",678.184807753773,339.092403876887,0.999982059657443
"885","2","25","9","206400","4008","25374902064004008","609246",43.1305353217824,21.5652676608912,0.0504585362392614
"886","2","25","9","206400","4008","25374902064004008","609252",854.794141143833,427.397070571917,1
"887","2","25","9","206400","4009","25374902064004009","609252",87.9805307238997,43.9902653619499,0.999904662999084
"888","2","25","9","206400","4010","25374902064004010","609252",250.894830543697,125.447415271848,1
"889","2","25","9","206500","1000","25374902065001000","609252",109.032114028103,54.5160570140515,1
"890","2","25","9","206500","1001","25374902065001001","609252",215.643639246652,107.821819623326,0.999883277549415
"891","2","25","9","206500","1002","25374902065001002","609252",167.017888319946,83.508944159973,0.99990222211925
"892","2","25","9","206500","1003","25374902065001003","609252",1019.88231409906,509.94115704953,1
"893","2","25","9","206500","1003","25374902065001003","610666",0.318760091684694,0.159380045842347,0.000313233127764905
"894","2","25","9","206500","1004","25374902065001004","609252",825.824552602539,412.91227630127,0.999395941956466
"895","2","25","9","206500","1005","25374902065001005","609252",371.204717796146,185.602358898073,1
"896","2","25","9","206500","1006","25374902065001006","609252",619.497913899572,309.748956949786,1
"897","2","25","9","206500","1007","25374902065001007","609252",144.497796909232,72.248898454616,1
"898","2","25","9","206500","1008","25374902065001008","609252",191.265613749152,95.632806874576,0.999768587855703
"899","2","25","9","206500","1009","25374902065001009","609252",488.74197516405,244.370987582025,0.987062771867391
"900","2","25","9","206500","1010","25374902065001010","609252",282.759588626511,141.379794313256,1
"901","2","25","9","206500","1011","25374902065001011","609252",824.330418950518,412.165209475259,0.983217830751102
"902","2","25","9","206500","1012","25374902065001012","609252",492.325380598714,246.162690299357,0.885606975588721
"903","2","25","9","206500","1013","25374902065001013","609252",507.107214148605,253.553607074303,1
"904","2","25","9","206500","2000","25374902065002000","609252",479.9442203047,239.97211015235,0.973488928449697
"905","2","25","9","206500","2001","25374902065002001","609252",455.736610898842,227.868305449421,1
"906","2","25","9","206500","2002","25374902065002002","609252",1561.92034075279,780.960170376395,1
"907","2","25","9","206500","2003","25374902065002003","609252",194.645774320513,97.3228871602565,0.976339556660202
"908","2","25","9","206500","2004","25374902065002004","609252",989.14355220603,494.571776103015,0.993433277451856
"909","2","25","9","206500","2005","25374902065002005","609252",457.656073291385,228.828036645692,1
"910","2","25","9","206500","2006","25374902065002006","609252",647.31708475194,323.65854237597,0.996204691881665
"911","2","25","9","206500","2007","25374902065002007","609252",453.6826186462,226.8413093231,1
"912","2","25","9","206500","3000","25374902065003000","609252",929.843567315703,464.921783657852,0.877839598248153
"913","2","25","9","206500","3001","25374902065003001","609252",232.908524760842,116.454262380421,1
"914","2","25","9","206500","3002","25374902065003002","609252",332.500053994587,166.250026997294,0.999702256955541
"915","2","25","9","206500","3003","25374902065003003","609252",781.122876733787,390.561438366894,1
"916","2","25","9","206500","3004","25374902065003004","609252",97.7557106005038,48.8778553002519,1
"917","2","25","9","206500","3005","25374902065003005","609252",470.595392796131,235.297696398066,1
"918","2","25","9","206500","3006","25374902065003006","609252",366.248178312666,183.124089156333,0.991645138320974
"919","2","25","9","206500","3007","25374902065003007","609252",531.327438358133,265.663719179067,0.999741745693894
"920","2","25","9","206500","3008","25374902065003008","609252",250.101586288343,125.050793144171,1
"921","2","25","9","206600","1000","25374902066001000","609252",192.559605281973,96.2798026409865,0.574646891372965
"922","2","25","9","206600","1000","25374902066001000","610666",56.5707227520504,28.2853613760252,0.168821440636963
"923","2","25","9","206600","1001","25374902066001001","609252",185.235548433192,92.617774216596,0.378420065398392
"924","2","25","9","206600","1003","25374902066001003","609252",154.281083299228,77.140541649614,0.826180827394623
"925","2","25","9","206600","1004","25374902066001004","609252",65.9335022423185,32.9667511211592,0.349262918290897
"926","2","25","9","206600","1005","25374902066001005","609252",62.1489943718232,31.0744971859116,0.202605538981692
"927","2","25","9","206600","1006","25374902066001006","609252",386.38923081259,193.194615406295,0.507205418340547
"928","2","25","9","206600","1007","25374902066001007","609252",363.75963756529,181.879818782645,1
"929","2","25","9","206600","1008","25374902066001008","609252",673.961454103614,336.980727051807,1
"930","2","25","9","206600","1009","25374902066001009","609252",381.564436333203,190.782218166601,0.995190796646242
"931","2","25","9","206600","1010","25374902066001010","609252",61.5303832857659,30.765191642883,1
"932","2","25","9","206600","2000","25374902066002000","609252",195.658187997009,97.8290939985045,0.670099486822317
