OID_,FREQUENCY,tip_id,geoid20,countyfp20,statefp20,tractce20,blkgrpce20,Shape_Length,Length_Freq,area_fraction,OBJECTID,geoid20_1,shape_Length_1
219,2,607899,250214024002,021,25,402400,2,629.973285252703022,314.986642626351511,0.042776590956981,3066,250214024002,7363.528406064931005
220,2,607899,250214024003,021,25,402400,3,1223.884050125954673,611.942025062974949,0.084778312413742,3067,250214024003,7218.143504396814023
221,2,607899,250251304041,025,25,130404,1,1223.904359416254692,611.952179708124959,0.065094648147423,4386,250251304041,9400.959942547122409
222,2,607899,250251304042,025,25,130404,2,5191.112816155888140,2595.556408077944980,0.355480634859677,4387,250251304042,7301.540937954361652
223,2,607899,250251304062,025,25,130406,2,6997.416748432930945,3498.708374216465018,0.346087264464331,4389,250251304062,10109.324246969086744
224,2,607899,250251304063,025,25,130406,3,5495.379506291189500,2747.689753145595205,1.000000000000000,4390,250251304063,2745.492325564508064
225,2,607981,250173501071,017,25,350107,1,556.731892025778052,278.365946012889026,0.029119652601473,2405,250173501071,9559.384166513422315
226,2,607981,250173501091,017,25,350109,1,594.288164385182995,297.144082192591497,0.045177431517110,2408,250173501091,6577.268167183312471
227,2,607981,250173502011,017,25,350201,1,3780.534335368040956,1890.267167684020023,0.998859437905087,2409,250173502011,1892.425596586931761
228,2,607981,250173502012,017,25,350201,2,2633.683388229887896,1316.841694114945085,0.621313966417061,2410,250173502012,2119.446471980655133
229,2,607981,250173502013,017,25,350201,3,1465.642607733420164,732.821303866709968,0.460053138860528,2411,250173502013,1592.905779714449181
230,2,607981,250173502022,017,25,350202,2,963.062030100852553,481.531015050426504,0.145824840111631,2413,250173502022,3302.119273244583383
231,2,607981,250173511013,017,25,351101,3,876.051676745045484,438.025838372522514,0.142654336846082,2448,250173511013,3070.539936301647685
232,2,607981,250173512032,017,25,351203,2,1892.694931897738570,946.347465948869967,0.341493873779375,2452,250173512032,2771.198954392556061
233,2,607981,250173512033,017,25,351203,3,295.965737720922505,147.982868860461508,0.078306152741768,2453,250173512033,1889.798740955501444
234,2,607981,250173512042,017,25,351204,2,1402.833613837389748,701.416806918694988,0.172030415858655,2456,250173512042,4077.283679270992707
235,2,607981,250173513001,017,25,351300,1,6572.389313256004243,3286.194656627999848,0.856678564434962,2458,250173513001,3835.971615322797788
236,2,607981,250173513002,017,25,351300,2,7128.424236524007938,3564.212118262004878,0.997391727132778,2459,250173513002,3573.532867079334210
237,2,607981,250173513003,017,25,351300,3,4557.514143009906547,2278.757071504955093,0.908882013462053,2460,250173513003,2507.208898132854301
238,2,607981,250173514032,017,25,351403,2,2386.619003030470139,1193.309501515235070,0.589515815900335,2462,250173514032,2024.219655061777303
239,2,607981,250173514033,017,25,351403,3,269.742390822915411,134.871195411457506,0.115461316418020,2463,250173514033,1168.107203309248462
240,2,607981,250173514034,017,25,351403,4,3460.179403366806582,1730.089701683405110,0.982775047352596,2464,250173514034,1760.412727555438323
241,2,607981,250173514041,017,25,351404,1,3497.702845901061210,1748.851422950529923,0.741401561941068,2466,250173514041,2358.845074957558609
242,2,607981,250173514042,017,25,351404,2,5493.830397195235491,2746.915198597620019,1.000000000000000,2467,250173514042,2746.900220239193914
243,2,607981,250173514043,017,25,351404,3,4493.597992766248353,2246.798996383125086,1.000000000000000,2468,250173514043,2245.507440265937475
244,2,607981,250173514044,017,25,351404,4,4958.798692445171582,2479.399346222584882,0.785235911901247,2469,250173514044,3157.521591465866095
245,2,607981,250173515001,017,25,351500,1,11715.648956283464940,5857.824478141749751,0.713544051421220,2470,250173515001,8209.478400771862653
246,2,607981,250173515002,017,25,351500,2,4312.486743388953983,2156.243371694475172,0.648725975335508,2471,250173515002,3323.812293132417381
247,2,607981,250173515003,017,25,351500,3,6287.647213954737708,3143.823606977370218,0.981438402354667,2472,250173515003,3203.281631770990316
248,2,607981,250173515004,017,25,351500,4,4001.647349090927946,2000.823674545465110,0.311690767265377,2473,250173515004,6419.258716258180357
249,2,607981,250173521013,017,25,352101,3,2526.629555281976536,1263.314777640990087,0.409246074994399,2476,250173521013,3086.931933698518606
250,2,607981,250173521021,017,25,352102,1,5.233942207599918,2.616971103799960,0.000355119294276,2477,250173521021,7369.273216011534714
251,2,607981,250173521022,017,25,352102,2,3256.896021159448537,1628.448010579724951,0.516102259971761,2478,250173521022,3155.281689076156454
252,2,607981,250173522001,017,25,352200,1,5566.270351243226287,2783.135175621614962,0.935235638907183,2479,250173522001,2975.865182889832795
253,2,607981,250173523001,017,25,352300,1,609.576853186836161,304.788426593418023,0.089319695915423,2480,250173523001,3412.331664026503404
254,2,607981,250173526001,017,25,352600,1,470.378571574639011,235.189285787319506,0.078698784602987,2486,250173526001,2988.474180049722690
255,2,607981,250173526002,017,25,352600,2,956.188546288530688,478.094273144265514,0.176402656193729,2487,250173526002,2710.244184867676722
256,2,607981,250173527001,017,25,352700,1,64.117851668652051,32.058925834326047,0.020678278682575,2488,250173527001,1550.367239287737448
257,2,607981,250173527002,017,25,352700,2,3034.312814542262458,1517.156407271130092,0.823462948390760,2489,250173527002,1842.410044357200832
258,2,607981,250250406001,025,25,040600,1,272.269339849915639,136.134669924957990,0.004633759097095,4004,250250406001,29378.883768536994467
259,2,608007,250214231012,021,25,423101,2,14891.368444803389139,7445.684222401700026,0.293302589450663,3442,250214231012,25385.675033919735142
260,2,608007,250214231022,021,25,423102,2,5077.990351310419101,2538.995175655210005,0.091813183892274,3445,250214231022,27653.927987447517808
261,2,608007,250235051021,023,25,505102,1,7400.181604192335726,3700.090802096170137,0.247461928230142,3565,250235051021,14952.161847922920060
262,2,608007,250235051023,023,25,505102,3,2553.479409150319043,1276.739704575159976,0.064196135118302,3567,250235051023,19888.108563270285231
263,2,608007,250235051032,023,25,505103,2,955.426717939280479,477.713358969640012,0.033729945802512,3570,250235051032,14162.885459900746355
264,2,608045,250277441031,027,25,744103,1,1682.299516580556201,841.149758290280033,0.030821679703767,4975,250277441031,27290.847428651999508
265,2,608045,250277442021,027,25,744202,1,8721.742754700848309,4360.871377350425064,0.484868011897877,4982,250277442021,8993.934989196437527
266,2,608045,250277442023,027,25,744202,3,22345.772026952850865,11172.886013476450898,0.364894725818726,4984,250277442023,30619.477956025610183
267,2,608045,250277442024,027,25,744202,4,10152.441654907845077,5076.220827453899801,0.194293848571820,4985,250277442024,26126.513344438073545
268,2,608051,250173311011,017,25,331101,1,366.168106148499760,183.084053074249994,0.017030770055027,2107,250173311011,10750.192297981811862
269,2,608051,250173311022,017,25,331102,2,7343.545743852346277,3671.772871926174957,0.105300760617058,2110,250173311022,34869.386036812407838
270,2,608051,250173311023,017,25,331102,3,14273.737078113605094,7136.868539056799818,0.244955026083931,2111,250173311023,29135.423972119035170
271,2,608051,250173312001,017,25,331200,1,1605.847906926942642,802.923953463469957,0.037925358604606,2113,250173312001,21171.163121604804473
272,2,608051,250173313002,017,25,331300,2,2860.973394312372875,1430.486697156185073,0.057745986630855,2117,250173313002,24772.053966289764503
273,2,608051,250173313003,017,25,331300,3,13412.872262260099887,6706.436131130049944,0.264598373725357,2118,250173313003,25345.719388627385342
274,2,608051,250173336023,017,25,333602,3,6831.270013123690660,3415.635006561844875,0.249096513130696,2161,250173336023,13712.094816717582944
275,2,608051,250173336024,017,25,333602,4,1682.987485013794867,841.493742506895046,0.066133617554663,2162,250173336024,12724.145050909372003
276,2,608067,250173322011,017,25,332201,1,2200.261223987474295,1100.130611993735101,0.055074026088962,2123,250173322011,19975.489175544989848
277,2,608067,250173324021,017,25,332402,1,3450.447016009678464,1725.223508004839914,0.067467036597507,2134,250173324021,25571.354471919890784
278,2,608067,250173331002,017,25,333100,2,2593.577848441791502,1296.788924220895069,0.081061962695003,2137,250173331002,15997.502171272308260
279,2,608067,250173331004,017,25,333100,4,5345.149535118942367,2672.574767559469819,0.497875830884799,2139,250173331004,5367.954421105176152
280,2,608067,250173332004,017,25,333200,4,4441.686941894936353,2220.843470947469996,0.154574648819700,2144,250173332004,14367.449565018356225
281,2,608078,250251601021,025,25,160102,1,1236.864795882811450,618.432397941405043,0.586460109003310,4421,250251601021,1054.517414649790226
282,2,608078,250251601022,025,25,160102,2,2616.710387645711307,1308.355193822854972,0.904654160409554,4422,250251601022,1446.249020985581410
283,2,608078,250251601023,025,25,160102,3,1931.117170830517125,965.558585415260040,1.000000000000000,4423,250251601023,965.085115685350388
284,2,608078,250251601024,025,25,160102,4,1529.171372313461916,764.585686156730048,0.594079369877439,4424,250251601024,1287.009320512960130
285,2,608078,250251601031,025,25,160103,1,2750.858935839461083,1375.429467919730087,0.969842425528043,4425,250251601031,1418.198907075923216
286,2,608078,250251601032,025,25,160103,2,1333.881028097035596,666.940514048519958,0.377328449103025,4426,250251601032,1767.533075319269301
287,2,608078,250251601033,025,25,160103,3,1145.812879187718409,572.906439593860000,0.404473988737795,4427,250251601033,1416.423442658643580
288,2,608078,250251601034,025,25,160103,4,494.293347335931969,247.146673667966013,0.076609561268669,4428,250251601034,3226.055202185869348
289,2,608078,250251602001,025,25,160200,1,2588.646583043410828,1294.323291521704959,0.998588527631092,4429,250251602001,1296.152775349993362
290,2,608078,250251602002,025,25,160200,2,2503.419640396348768,1251.709820198175066,0.998757975875225,4430,250251602002,1253.266407310831937
291,2,608078,250251602003,025,25,160200,3,2233.966142830976423,1116.983071415490031,0.893319180314742,4431,250251602003,1250.373994009557236
292,2,608078,250251602004,025,25,160200,4,4009.665764602318632,2004.832882301159998,0.909964971460243,4432,250251602004,2203.197864950730946
293,2,608078,250251603001,025,25,160300,1,883.737279800920533,441.868639900460494,0.161896986811039,4433,250251603001,2729.319727341152884
294,2,608078,250251604001,025,25,160400,1,3099.450721943961071,1549.725360971980081,0.558348539820276,4435,250251604001,2775.551918647110597
295,2,608078,250251604002,025,25,160400,2,6458.356997661094283,3229.178498830544868,0.272099401606497,4436,250251604002,11867.642779679763407
296,2,608078,250251604003,025,25,160400,3,1684.500467741367402,842.250233870684951,0.136888338614011,4437,250251604003,6152.826766680299443
297,2,608078,250251604004,025,25,160400,4,3719.924749750301089,1859.962374875150090,0.828690583244495,4438,250251604004,2244.459406782464612
298,2,608078,250251605011,025,25,160501,1,3521.628940060332752,1760.814470030165012,0.604932286866903,4439,250251605011,2910.762920507804665
299,2,608078,250251605012,025,25,160501,2,4827.547642053988966,2413.773821026994938,0.998933862410863,4440,250251605012,2416.349982571917280
300,2,608078,250251605013,025,25,160501,3,2459.214838334632987,1229.607419167314902,0.933077675512124,4441,250251605013,1317.797490431261849
301,2,608078,250251605014,025,25,160501,4,1269.199521159278675,634.599760579640019,1.000000000000000,4442,250251605014,634.303639772678252
302,2,608078,250251605015,025,25,160501,5,1842.803657856591144,921.401828928295004,0.999509587051168,4443,250251605015,921.853918026627298
303,2,608078,250251605021,025,25,160502,1,3810.749270402368893,1905.374635201184901,0.999779342804962,4444,250251605021,1905.795162616082052
304,2,608078,250251605022,025,25,160502,2,1335.151250927474621,667.575625463735037,0.656302116061995,4445,250251605022,1017.177316857338383
305,2,608078,250251605023,025,25,160502,3,8924.851558859521901,4462.425779429760041,0.816257117858193,4446,250251605023,5466.936436816483365
306,2,608078,250251605024,025,25,160502,4,3492.312987789932777,1746.156493894965024,0.999936780029168,4447,250251605024,1746.266892836999205
307,2,608078,250251605025,025,25,160502,5,5208.047630216693506,2604.023815108344934,0.801525410972692,4448,250251605025,3248.835008173005008
308,2,608078,250251606011,025,25,160601,1,2727.571822837991931,1363.785911418995056,0.892588486313052,4449,250251606011,1527.899958750633914
309,2,608078,250251606012,025,25,160601,2,3652.791623628732395,1826.395811814365061,0.999714533913255,4450,250251606012,1826.917334756728451
310,2,608078,250251606013,025,25,160601,3,5913.296638631574751,2956.648319315785102,0.748534685239001,4451,250251606013,3949.914917265001350
311,2,608078,250251606014,025,25,160601,4,1580.278626499258962,790.139313249630050,0.268085158408416,4452,250251606014,2947.344485388805879
312,2,608078,250251606021,025,25,160602,1,38.288915038223017,19.144457519111501,0.003367468213640,4453,250251606021,5685.118998767955418
313,2,608078,250251606024,025,25,160602,4,43.112852608058311,21.556426304029149,0.006454707000485,4456,250251606024,3339.644433497583123
314,2,608078,250251701011,025,25,170101,1,923.648712951237826,461.824356475619027,0.113481946363124,4458,250251701011,4069.584381271152324
315,2,608078,250251701012,025,25,170101,2,1312.595595064834924,656.297797532414961,0.194725120385368,4459,250251701012,3370.380751253752805
316,2,608078,250251701013,025,25,170101,3,5476.933059629731360,2738.466529814865225,0.367606387423823,4460,250251701013,7449.453065834839435
317,2,608078,250251701024,025,25,170102,4,267.967548259318903,133.983774129659508,0.043949210648444,4464,250251701024,3048.604790684792533
318,2,608078,250251706012,025,25,170601,2,6619.596190017633489,3309.798095008814926,0.426458068513595,4488,250251706012,7761.133718362983927
319,2,608078,250251706013,025,25,170601,3,2134.101168621611578,1067.050584310805107,0.271569525183886,4489,250251706013,3929.198549020860355
320,2,608164,250173612005,017,25,361200,5,4.164067259768612,2.082033629884305,0.000128537415907,2682,250173612005,16197.879933980226269
321,2,608164,250173651001,017,25,365100,1,3550.317964762734846,1775.158982381364922,0.073147937302323,2713,250173651001,24268.066166302975034
322,2,608164,250173651002,017,25,365100,2,9729.072093359896826,4864.536046679950232,0.157946469224010,2714,250173651002,30798.637478757053032
323,2,608164,250173651004,017,25,365100,4,26707.304995326026983,13353.652497663000759,0.324262005455511,2716,250173651004,41181.674920267949346
324,2,608164,250173652011,017,25,365201,1,19297.012624742561457,9648.506312371300737,0.289743531180997,2717,250173652011,33300.161260007815144
325,2,608164,250173652012,017,25,365201,2,10680.887030113011861,5340.443515056499564,0.267977213607083,2718,250173652012,19928.722458047614055
326,2,608164,250173652014,017,25,365201,4,223.221650194238975,111.610825097119502,0.006266205690654,2720,250173652014,17811.548264939308865
327,2,608164,250173652021,017,25,365202,1,12121.525128079229034,6060.762564039599965,0.158111820712919,2721,250173652021,38332.128089550220466
328,2,608229,250173631032,017,25,363103,2,2033.863008940318878,1016.931504470160007,0.064840746072510,2691,250173631032,15683.525654269020379
329,2,608229,250173631041,017,25,363104,1,8451.041396781998628,4225.520698391000224,0.129525599241752,2692,250173631041,32623.054617213598249
330,2,608229,250173631044,017,25,363104,4,3254.275080249401981,1627.137540124700081,0.148815423836231,2695,250173631044,10933.930759188899174
331,2,608229,250173632021,017,25,363202,1,4308.543777709459391,2154.271888854730150,0.167729210300749,2703,250173632021,12843.749070254336402
332,2,608229,250173632022,017,25,363202,2,4653.400047641102901,2326.700023820550086,0.203580595217486,2704,250173632022,11428.888992759459143
333,2,608348,250092111003,009,25,211100,3,10855.338457339339584,5427.669228669649783,0.258585238735914,964,250092111003,20989.864909546449780
334,2,608348,250092172012,009,25,217201,2,17852.412822325335583,8926.206411162649601,0.512158435454385,1010,250092172012,17428.603715651745006
335,2,608348,250092172021,009,25,217202,1,8181.105469785100468,4090.552734892549779,0.690552833059112,1011,250092172021,5923.591272186399692
336,2,608348,250092172022,009,25,217202,2,8420.552668499467472,4210.276334249734646,0.959903461852422,1012,250092172022,4386.145588145641341
337,2,608348,250092172023,009,25,217202,3,6141.409915425385407,3070.704957712694977,0.798643709326157,1013,250092172023,3844.899699145630166
338,2,608348,250092172024,009,25,217202,4,11709.817823551469701,5854.908911775750312,0.893354486251462,1014,250092172024,6553.847326992333365
339,2,608348,250092173001,009,25,217300,1,0.036413731500169,0.018206865750084,0.000003936591790,1015,250092173001,4625.032699098949706
340,2,608348,250092173003,009,25,217300,3,8065.149136045159139,4032.574568022580024,0.556440589208592,1017,250092173003,7247.089170396398004
341,2,608348,250092174011,009,25,217401,1,4590.104862266336568,2295.052431133170103,0.883173440790038,1020,250092174011,2598.642945014451925
342,2,608348,250092174012,009,25,217401,2,3238.144547768335997,1619.072273884170045,0.768754266104720,1021,250092174012,2106.098587378268348
343,2,608348,250092174013,009,25,217401,3,2081.014190493088336,1040.507095246545077,0.529544846097810,1022,250092174013,1964.908360290905193
344,2,608348,250092174021,009,25,217402,1,6187.875027924455026,3093.937513962229787,0.650752588102416,1023,250092174021,4754.399091956129269
345,2,608348,250092174022,009,25,217402,2,1911.289904498789838,955.644952249395033,0.245188075048556,1024,250092174022,3897.599636769213248
346,2,608348,250092175004,009,25,217500,4,190.425493665211263,95.212746832605504,0.014161842499060,1029,250092175004,6723.189220535917229
347,2,608436,250173851011,017,25,385101,1,4184.057848073372952,2092.028924036685112,0.060573963012514,2964,250173851011,34536.768274588648637
348,2,608436,250173851021,017,25,385102,1,7262.434424370622764,3631.217212185310018,0.228206523770459,2965,250173851021,15911.978116093534481
349,2,608436,250173851022,017,25,385102,2,8091.457817375892773,4045.728908687945022,0.355123768072307,2966,250173851022,11392.447570178384922
350,2,608436,250173852011,017,25,385201,1,4919.227504482343647,2459.613752241170005,0.088390399934210,2968,250173852011,27826.706905635437579
351,2,608436,250173852041,017,25,385204,1,7690.507863087761507,3845.253931543879844,0.131787206361278,2972,250173852041,29177.748263383047743
352,2,608443,250173241022,017,25,324102,2,9565.247424235323706,4782.623712117660034,0.061857053334160,2072,250173241022,77317.354357008676743
353,2,608443,250173251012,017,25,325101,2,6317.762135856401073,3158.881067928200082,0.089238957932105,2075,250173251012,35398.004875085549429
354,2,608707,250214176021,021,25,417602,1,1563.131352676710776,781.565676338355047,0.045854128154103,3292,250214176021,17044.608801888669404
355,2,608707,250214177021,021,25,417702,1,8546.007367898950179,4273.003683949475089,0.867032099433291,3295,250214177021,4928.310828102444248
356,2,608707,250214177022,021,25,417702,2,7659.555075931401007,3829.777537965700049,0.644816066557257,3296,250214177022,5939.333302306335099
357,2,608707,250214177023,021,25,417702,3,22440.752127142637619,11220.376063571300620,0.798894647409354,3297,250214177023,14044.875754214441258
358,2,608707,250214177042,021,25,417704,2,306.184210810899572,153.092105405450013,0.017915656910834,3302,250214177042,8545.157242482586298
359,2,608707,250214178013,021,25,417801,3,314.187878472097168,157.093939236048499,0.015048669061370,3305,250214178013,10439.058669933052443
360,2,608707,250214178015,021,25,417801,5,16695.426555639834987,8347.713277819899304,0.784344985137093,3307,250214178015,10642.910244859747763
361,2,608707,250214178021,021,25,417802,1,2457.612378592389632,1228.806189296195043,0.129487833506219,3308,250214178021,9489.742441610842434
362,2,608707,250214178022,021,25,417802,2,2253.271129815268523,1126.635564907634944,0.240585849972212,3309,250214178022,4682.883739994501411
363,2,608887,250214431041,021,25,443104,1,16142.373844076753812,8071.186922038399643,0.251263189647576,3479,250214431041,32122.440749713889090
364,2,608887,250214431043,021,25,443104,3,132.453657445395919,66.226828722698002,0.004085696746786,3481,250214431043,16209.433256345681002
365,2,608887,250214431051,021,25,443105,1,25090.936057665348926,12545.468028832650816,0.304967386142145,3482,250214431051,41137.080877839427558
366,2,608889,250173835021,017,25,383502,1,597.555899711587244,298.777949855793509,0.029664940665988,2934,250173835021,10071.752821617999871
367,2,608889,250173835023,017,25,383502,3,920.048461764653553,460.024230882327004,0.049440548258814,2936,250173835023,9304.594044430257782
368,2,608889,250173836003,017,25,383600,3,2028.831634301955546,1014.415817150980047,0.063453771321041,2939,250173836003,15986.690720376471290
369,2,608889,250173836004,017,25,383600,4,12075.689809685045475,6037.844904842500000,0.284636671280059,2940,250173836004,21212.463164669869002
370,2,608889,250173839032,017,25,383903,2,1990.170582242456021,995.085291121229943,0.060826025184637,2954,250173839032,16359.531764580267918
371,2,608933,250092046002,009,25,204600,2,70.297686930385382,35.148843465192698,0.002807084455786,813,250092046002,12521.477005349535830
372,2,608933,250092104011,009,25,210401,1,8616.710172145871184,4308.355086072934682,0.351980073585489,941,250092104011,12240.338045802813213
373,2,608933,250092104012,009,25,210401,2,8525.583365360300377,4262.791682680150188,0.456045889262093,942,250092104012,9347.286716206521305
374,2,608933,250092104021,009,25,210402,1,4800.410118091931508,2400.205059045964845,0.151545351644269,943,250092104021,15838.196506878733999
375,2,608933,250092106001,009,25,210600,1,812.686005044279909,406.343002522140011,0.060708852646735,949,250092106001,6693.307232911321989
376,2,608933,250092107001,009,25,210700,1,1721.307843886078899,860.653921943040018,0.236046765099975,951,250092107001,3646.116148122263439
377,2,608933,250092107002,009,25,210700,2,7166.926789864175589,3583.463394932090068,1.000000000000000,952,250092107002,3582.647606740079027
378,2,608933,250092107003,009,25,210700,3,2165.316975398511204,1082.658487699254920,0.264439409126699,953,250092107003,4094.164675661191268
379,2,608933,250092108001,009,25,210800,1,7036.934288610074873,3518.467144305035163,0.726147297572659,955,250092108001,4845.390399532513584
380,2,608933,250092108002,009,25,210800,2,9250.050972131841263,4625.025486065919722,0.948349226666319,956,250092108002,4876.922294041433815
381,2,608933,250092108003,009,25,210800,3,4698.409159537426603,2349.204579768715121,0.999687402743123,957,250092108003,2349.939164305313625
382,2,608933,250092108004,009,25,210800,4,7461.164904595629196,3730.582452297815053,1.000000000000000,958,250092108004,3729.461298802503279
383,2,608933,250092109001,009,25,210900,1,1503.224853352227228,751.612426676114978,0.117949134999078,959,250092109001,6372.343694440761283
384,2,608933,250092109002,009,25,210900,2,4415.339152029548131,2207.669576014774975,0.503020108776071,960,250092109002,4388.829666047318824
385,2,608933,250092109003,009,25,210900,3,10974.745545311841852,5487.372772655900008,0.633553350131539,961,250092109003,8661.263919631395765
386,2,608940,250173671004,017,25,367100,4,8563.573713449837669,4281.786856724919744,0.218451600812840,2737,250173671004,19600.620186772510351
387,2,608940,250173672001,017,25,367200,1,9531.967830888832395,4765.983915444415288,0.101243794333621,2738,250173672001,47074.331289278379700
388,2,608940,250173672006,017,25,367200,6,1199.571500190829966,599.785750095414983,0.023143588467668,2743,250173672006,25915.849261376122740
389,2,608954,250173662021,017,25,366202,1,1362.301461590928284,681.150730795465051,0.014178158818270,2731,250173662021,48042.255664236763550
390,2,608954,250173662022,017,25,366202,2,574.208757550629571,287.104378775315013,0.010726331825778,2732,250173662022,26766.315217411629419
391,2,608954,250173672001,017,25,367200,1,14681.919592241301871,7340.959796120650026,0.155944005895897,2738,250173672001,47074.331289278379700
392,2,608954,250173672002,017,25,367200,2,11086.942877746179875,5543.471438873099942,0.176907160218301,2739,250173672002,31335.483719440879213
393,2,608954,250173672003,017,25,367200,3,24654.299322926221066,12327.149661463099619,0.358211008973802,2740,250173672003,34413.095501385476382
394,2,608954,250173672004,017,25,367200,4,2712.561947601802785,1356.280973800900028,0.042906455665923,2741,250173672004,31610.184359228533140
395,2,608954,250173672005,017,25,367200,5,807.668492829647562,403.834246414824008,0.175638382990541,2742,250173672005,2299.236872595045497
396,2,608954,250173672006,017,25,367200,6,13769.718509674552479,6884.859254837299886,0.265662112223280,2743,250173672006,25915.849261376122740
397,2,608954,250173747001,017,25,374700,1,2037.358246896591481,1018.679123448294945,0.064965202048251,2882,250173747001,15680.381055256164473
398,2,608954,250173821001,017,25,382100,1,5146.695116898740707,2573.347558449369899,0.121629324875622,2888,250173821001,21157.295422636612784
399,2,608955,250214164001,021,25,416400,1,7029.889003782047439,3514.944501891025084,0.348310409654495,3255,250214164001,10091.413878148718140
400,2,608955,250214164002,021,25,416400,2,3876.075973223162691,1938.037986611579981,0.227146708021140,3256,250214164002,8532.098058983148803
401,2,608955,250214164003,021,25,416400,3,11920.343200132338097,5960.171600066149949,0.759277039963490,3257,250214164003,7849.798276993532454
402,2,608955,250214164004,021,25,416400,4,737.949710402286200,368.974855201142987,0.083028471016743,3258,250214164004,4443.955798327757293
403,2,608955,250214164005,021,25,416400,5,2967.589887795077630,1483.794943897539952,0.163345815930338,3259,250214164005,9083.764621986621933
404,2,608955,250214164006,021,25,416400,6,13392.357853038727626,6696.178926519350171,0.383576782112049,3260,250214164006,17457.206063539313618
405,2,608955,250214164007,021,25,416400,7,4247.315305037529470,2123.657652518765190,0.380805289742364,3261,250214164007,5576.754603266002050
406,2,609054,250173241011,017,25,324101,1,15051.628893675209838,7525.814446837600372,0.142604804146783,2068,250173241011,52773.919447280801251
407,2,609054,250173241022,017,25,324102,2,3464.134364317419568,1732.067182158710011,0.022402049275522,2072,250173241022,77317.354357008676743
408,2,609054,250173881001,017,25,388100,1,614.956402034002394,307.478201017001027,0.006778836980415,2988,250173881001,45358.547772332130990
409,2,609054,250173881003,017,25,388100,3,110.308576661850594,55.154288330925503,0.002869845829289,2990,250173881003,19218.554449177074275
410,2,609204,250173543003,017,25,354300,3,827.664112206407026,413.832056103203513,0.034312012091176,2532,250173543003,12060.850730745480178
411,2,609204,250173546012,017,25,354601,2,3193.631444418901083,1596.815722209450087,0.290042169764348,2538,250173546012,5505.460545640044984
412,2,609204,250173549013,017,25,354901,3,1174.884468800939430,587.442234400470056,0.374598369343725,2548,250173549013,1568.192182549097197
413,2,609204,250173571001,017,25,357100,1,985.176984344661605,492.588492172330973,0.048128828430884,2601,250173571001,10234.790836010470230
414,2,609204,250173571002,017,25,357100,2,5099.045697573096732,2549.522848786550185,0.315811387176380,2602,250173571002,8072.928818626315660
415,2,609204,250173571003,017,25,357100,3,14274.955988539242753,7137.477994269599549,0.999926924004470,2603,250173571003,7137.999610697243043
416,2,609204,250173571004,017,25,357100,4,8604.188457538310104,4302.094228769155052,0.675841072873935,2604,250173571004,6365.541251399553403
417,2,609204,250173572001,017,25,357200,1,15986.885803604767716,7993.442901802400229,0.634125662091169,2605,250173572001,12605.455637045613912
418,2,609204,250173572002,017,25,357200,2,5905.614478649142256,2952.807239324570219,0.333814482839198,2606,250173572002,8845.653472581574533
419,2,609204,250173577001,017,25,357700,1,3499.266707701539417,1749.633353850769936,0.107892237554063,2618,250173577001,16216.489652224096062
420,2,609204,250173577003,017,25,357700,3,1590.176390995746488,795.088195497874949,0.139489069158851,2620,250173577003,5700.003593775683839
421,2,609204,250173577004,017,25,357700,4,7.739304369485358,3.869652184742680,0.001325288990776,2621,250173577004,2919.855376204126514
422,2,609204,250173578002,017,25,357800,2,4845.548523726773055,2422.774261863385163,0.474193341024492,2623,250173578002,5109.254078998659679
423,2,609204,250173578003,017,25,357800,3,7944.527273601839624,3972.263636800919812,0.282654730215639,2624,250173578003,14053.412917485809885
424,2,609204,250173578004,017,25,357800,4,9688.779529649276810,4844.389764824640224,0.936989452613014,2625,250173578004,5170.164670813449447
425,2,609211,250092103012,009,25,210301,2,1495.121048771211008,747.560524385605049,0.059613250067035,936,250092103012,12540.173930207991361
426,2,609211,250092103022,009,25,210302,2,5145.274857250414243,2572.637428625204848,0.145939620696248,938,250092103022,17628.094525336371589
427,2,609211,250092103023,009,25,210302,3,6721.223842023246107,3360.611921011624872,0.530238762845662,939,250092103023,6337.922001356593682
428,2,609211,250092103024,009,25,210302,4,5169.932966953565483,2584.966483476785015,0.198482181866335,940,250092103024,13023.670231606021844
429,2,609211,250092104011,009,25,210401,1,12036.926366171952395,6018.463183085999844,0.491690928842421,941,250092104011,12240.338045802813213
430,2,609211,250092104012,009,25,210401,2,965.525250031656810,482.762625015828519,0.051647353897769,942,250092104012,9347.286716206521305
431,2,609211,250092104021,009,25,210402,1,15792.545578520313938,7896.272789260149693,0.498558834386902,943,250092104021,15838.196506878733999
432,2,609211,250092104022,009,25,210402,2,815.882189077100975,407.941094538550487,0.010514829356221,944,250092104022,38796.739416145064752
433,2,609211,250092107002,009,25,210700,2,1223.642765248692285,611.821382624345006,0.170773531137508,952,250092107002,3582.647606740079027
434,2,609211,250092108002,009,25,210800,2,1464.212953905463110,732.106476952729963,0.150116494135494,956,250092108002,4876.922294041433815
435,2,609211,250092108003,009,25,210800,3,3397.237308930359632,1698.618654465180043,0.722835161125257,957,250092108003,2349.939164305313625
436,2,609211,250092108004,009,25,210800,4,6489.006254444005208,3244.503127222004878,0.869965624328582,958,250092108004,3729.461298802503279
437,2,609211,250092109003,009,25,210900,3,1558.368532172787582,779.184266086395041,0.089961958591322,961,250092109003,8661.263919631395765
